,abundance,seed,speciation_rate,species_id,time
1608,21,6,5e-06,12,100.0
1609,4,6,5e-06,13,100.0
1610,13,6,5e-06,14,100.0
1611,53,6,5e-06,15,100.0
1612,40,6,5e-06,16,100.0
1613,136,6,5e-06,17,100.0
1614,72,6,5e-06,18,100.0
1615,63,6,5e-06,19,100.0
1616,56,6,5e-06,20,100.0
1617,8,6,5e-06,21,100.0
1618,39,6,5e-06,22,100.0
1619,251,6,5e-06,23,100.0
1620,111,6,5e-06,24,100.0
1621,68,6,5e-06,25,100.0
1622,108,6,5e-06,26,100.0
1623,111,6,5e-06,27,100.0
1624,17,6,5e-06,28,100.0
1625,56,6,5e-06,29,100.0
1626,317,6,5e-06,30,100.0
1627,21,6,5e-06,31,100.0
1628,223,6,5e-06,32,100.0
1629,72,6,5e-06,33,100.0
1630,1,6,5e-06,34,100.0
1631,17,6,5e-06,35,100.0
1632,4,6,5e-06,36,100.0
1633,17,6,5e-06,37,100.0
1634,19,6,5e-06,38,100.0
1635,240,6,5e-06,39,100.0
1636,383,6,5e-06,40,100.0
1637,82,6,5e-06,41,100.0
1638,270,6,5e-06,42,100.0
1639,301,6,5e-06,43,100.0
1640,184,6,5e-06,44,100.0
1641,1,6,5e-06,45,100.0
1642,74,6,5e-06,46,100.0
1643,0,6,1e-05,0,0.0
1644,2,6,1e-05,1,0.0
1645,14,6,1e-05,2,0.0
1646,4,6,1e-05,3,0.0
1647,2,6,1e-05,4,0.0
1648,1,6,1e-05,5,0.0
1649,1,6,1e-05,6,0.0
1650,4,6,1e-05,7,0.0
1651,5,6,1e-05,8,0.0
1652,8,6,1e-05,9,0.0
1653,1,6,1e-05,10,0.0
1654,9,6,1e-05,11,0.0
1655,3,6,1e-05,12,0.0
1656,3,6,1e-05,13,0.0
1657,4,6,1e-05,14,0.0
1658,2,6,1e-05,15,0.0
1659,2,6,1e-05,16,0.0
1660,15,6,1e-05,17,0.0
1661,2,6,1e-05,18,0.0
1662,80,6,1e-05,19,0.0
1663,10,6,1e-05,20,0.0
1664,6,6,1e-05,21,0.0
1665,7,6,1e-05,22,0.0
1666,19,6,1e-05,23,0.0
1667,3,6,1e-05,24,0.0
1668,1,6,1e-05,25,0.0
1669,15,6,1e-05,26,0.0
1670,36,6,1e-05,27,0.0
1671,31,6,1e-05,28,0.0
1672,17,6,1e-05,29,0.0
1673,14,6,1e-05,30,0.0
1674,9,6,1e-05,31,0.0
1675,2,6,1e-05,32,0.0
1676,26,6,1e-05,33,0.0
1677,12,6,1e-05,34,0.0
1678,27,6,1e-05,35,0.0
1679,17,6,1e-05,36,0.0
1680,84,6,1e-05,37,0.0
1681,1,6,1e-05,38,0.0
1682,0,6,1e-05,0,50.0
1683,11,6,1e-05,1,50.0
1684,2,6,1e-05,2,50.0
1685,7,6,1e-05,3,50.0
1686,4,6,1e-05,4,50.0
1687,18,6,1e-05,5,50.0
1688,35,6,1e-05,6,50.0
1689,2,6,1e-05,7,50.0
1690,1,6,1e-05,8,50.0
1691,5,6,1e-05,9,50.0
1692,18,6,1e-05,10,50.0
1693,3,6,1e-05,11,50.0
1694,6,6,1e-05,12,50.0
1695,2,6,1e-05,13,50.0
1696,15,6,1e-05,14,50.0
1697,12,6,1e-05,15,50.0
1698,12,6,1e-05,16,50.0
1699,13,6,1e-05,17,50.0
1700,2,6,1e-05,18,50.0
1701,1,6,1e-05,19,50.0
1702,2,6,1e-05,20,50.0
1703,4,6,1e-05,21,50.0
1704,28,6,1e-05,22,50.0
1705,61,6,1e-05,23,50.0
1706,3,6,1e-05,24,50.0
1707,3,6,1e-05,25,50.0
1708,11,6,1e-05,26,50.0
1709,9,6,1e-05,27,50.0
1710,21,6,1e-05,28,50.0
1711,13,6,1e-05,29,50.0
1712,20,6,1e-05,30,50.0
1713,30,6,1e-05,31,50.0
1714,2,6,1e-05,32,50.0
1715,5,6,1e-05,33,50.0
1716,0,6,1e-05,0,100.0
1717,1,6,1e-05,1,100.0
1718,1,6,1e-05,2,100.0
1719,12,6,1e-05,3,100.0
1720,17,6,1e-05,4,100.0
1721,1,6,1e-05,5,100.0
1722,9,6,1e-05,6,100.0
1723,7,6,1e-05,7,100.0
1724,4,6,1e-05,8,100.0
1725,14,6,1e-05,9,100.0
1726,1,6,1e-05,10,100.0
1727,3,6,1e-05,11,100.0
1728,40,6,1e-05,12,100.0
1729,30,6,1e-05,13,100.0
1730,12,6,1e-05,14,100.0
1731,18,6,1e-05,15,100.0
1732,42,6,1e-05,16,100.0
1733,21,6,1e-05,17,100.0
1734,21,6,1e-05,18,100.0
1735,4,6,1e-05,19,100.0
1736,82,6,1e-05,20,100.0
1737,98,6,1e-05,21,100.0
1738,13,6,1e-05,22,100.0
1739,53,6,1e-05,23,100.0
1740,40,6,1e-05,24,100.0
1741,127,6,1e-05,25,100.0
1742,72,6,1e-05,26,100.0
1743,109,6,1e-05,27,100.0
1744,33,6,1e-05,28,100.0
1745,5,6,1e-05,29,100.0
1746,63,6,1e-05,30,100.0
1747,56,6,1e-05,31,100.0
1748,8,6,1e-05,32,100.0
1749,79,6,1e-05,33,100.0
1750,39,6,1e-05,34,100.0
1751,251,6,1e-05,35,100.0
1752,32,6,1e-05,36,100.0
1753,79,6,1e-05,37,100.0
1754,49,6,1e-05,38,100.0
1755,68,6,1e-05,39,100.0
1756,17,6,1e-05,40,100.0
1757,108,6,1e-05,41,100.0
1758,111,6,1e-05,42,100.0
1759,6,6,1e-05,43,100.0
1760,17,6,1e-05,44,100.0
1761,56,6,1e-05,45,100.0
1762,298,6,1e-05,46,100.0
1763,312,6,1e-05,47,100.0
1764,125,6,1e-05,48,100.0
1765,72,6,1e-05,49,100.0
1766,17,6,1e-05,50,100.0
1767,82,6,1e-05,51,100.0
1768,28,6,1e-05,52,100.0
1769,4,6,1e-05,53,100.0
1770,19,6,1e-05,54,100.0
1771,240,6,1e-05,55,100.0
1772,6,6,1e-05,56,100.0
1773,118,6,1e-05,57,100.0
1774,176,6,1e-05,58,100.0
1775,3,6,1e-05,59,100.0
1776,151,6,1e-05,60,100.0
1777,1,6,1e-05,61,100.0
1778,21,6,1e-05,62,100.0
1779,0,7,1e-06,0,0.0
1780,1,7,1e-06,1,0.0
1781,2,7,1e-06,2,0.0
1782,2,7,1e-06,3,0.0
1783,2,7,1e-06,4,0.0
1784,1,7,1e-06,5,0.0
1785,57,7,1e-06,6,0.0
1786,2,7,1e-06,7,0.0
1787,43,7,1e-06,8,0.0
1788,18,7,1e-06,9,0.0
1789,2,7,1e-06,10,0.0
1790,52,7,1e-06,11,0.0
1791,21,7,1e-06,12,0.0
1792,12,7,1e-06,13,0.0
1793,19,7,1e-06,14,0.0
1794,37,7,1e-06,15,0.0
1795,26,7,1e-06,16,0.0
1796,23,7,1e-06,17,0.0
1797,17,7,1e-06,18,0.0
1798,162,7,1e-06,19,0.0
1799,0,7,1e-06,0,50.0
1800,17,7,1e-06,1,50.0
1801,6,7,1e-06,2,50.0
1802,2,7,1e-06,3,50.0
1803,1,7,1e-06,4,50.0
1804,52,7,1e-06,5,50.0
1805,12,7,1e-06,6,50.0
1806,10,7,1e-06,7,50.0
1807,37,7,1e-06,8,50.0
1808,4,7,1e-06,9,50.0
1809,12,7,1e-06,10,50.0
1810,27,7,1e-06,11,50.0
1811,53,7,1e-06,12,50.0
1812,13,7,1e-06,13,50.0
1813,13,7,1e-06,14,50.0
1814,26,7,1e-06,15,50.0
1815,96,7,1e-06,16,50.0
1816,0,7,1e-06,0,100.0
1817,2,7,1e-06,1,100.0
1818,12,7,1e-06,2,100.0
1819,1,7,1e-06,3,100.0
1820,53,7,1e-06,4,100.0
1821,34,7,1e-06,5,100.0
1822,185,7,1e-06,6,100.0
1823,11,7,1e-06,7,100.0
1824,323,7,1e-06,8,100.0
1825,47,7,1e-06,9,100.0
1826,141,7,1e-06,10,100.0
1827,23,7,1e-06,11,100.0
1828,94,7,1e-06,12,100.0
1829,691,7,1e-06,13,100.0
1830,133,7,1e-06,14,100.0
1831,129,7,1e-06,15,100.0
1832,86,7,1e-06,16,100.0
1833,395,7,1e-06,17,100.0
1834,285,7,1e-06,18,100.0
1835,263,7,1e-06,19,100.0
1836,187,7,1e-06,20,100.0
1837,507,7,1e-06,21,100.0
1838,0,7,5e-06,0,0.0
1839,1,7,5e-06,1,0.0
1840,1,7,5e-06,2,0.0
1841,1,7,5e-06,3,0.0
1842,23,7,5e-06,4,0.0
1843,2,7,5e-06,5,0.0
1844,2,7,5e-06,6,0.0
1845,10,7,5e-06,7,0.0
1846,2,7,5e-06,8,0.0
1847,12,7,5e-06,9,0.0
1848,6,7,5e-06,10,0.0
1849,1,7,5e-06,11,0.0
1850,26,7,5e-06,12,0.0
1851,14,7,5e-06,13,0.0
1852,2,7,5e-06,14,0.0
1853,1,7,5e-06,15,0.0
1854,57,7,5e-06,16,0.0
1855,43,7,5e-06,17,0.0
1856,13,7,5e-06,18,0.0
1857,17,7,5e-06,19,0.0
1858,21,7,5e-06,20,0.0
1859,36,7,5e-06,21,0.0
1860,3,7,5e-06,22,0.0
1861,29,7,5e-06,23,0.0
1862,1,7,5e-06,24,0.0
1863,5,7,5e-06,25,0.0
1864,16,7,5e-06,26,0.0
1865,1,7,5e-06,27,0.0
1866,17,7,5e-06,28,0.0
1867,63,7,5e-06,29,0.0
1868,15,7,5e-06,30,0.0
1869,2,7,5e-06,31,0.0
1870,25,7,5e-06,32,0.0
1871,12,7,5e-06,33,0.0
1872,6,7,5e-06,34,0.0
1873,13,7,5e-06,35,0.0
1874,0,7,5e-06,0,50.0
1875,1,7,5e-06,1,50.0
1876,5,7,5e-06,2,50.0
1877,4,7,5e-06,3,50.0
1878,6,7,5e-06,4,50.0
1879,2,7,5e-06,5,50.0
1880,2,7,5e-06,6,50.0
1881,17,7,5e-06,7,50.0
1882,4,7,5e-06,8,50.0
1883,3,7,5e-06,9,50.0
1884,12,7,5e-06,10,50.0
1885,1,7,5e-06,11,50.0
1886,4,7,5e-06,12,50.0
1887,10,7,5e-06,13,50.0
1888,2,7,5e-06,14,50.0
1889,1,7,5e-06,15,50.0
1890,52,7,5e-06,16,50.0
1891,5,7,5e-06,17,50.0
1892,27,7,5e-06,18,50.0
1893,4,7,5e-06,19,50.0
1894,43,7,5e-06,20,50.0
1895,12,7,5e-06,21,50.0
1896,19,7,5e-06,22,50.0
1897,7,7,5e-06,23,50.0
1898,15,7,5e-06,24,50.0
1899,5,7,5e-06,25,50.0
1900,6,7,5e-06,26,50.0
1901,30,7,5e-06,27,50.0
1902,24,7,5e-06,28,50.0
1903,3,7,5e-06,29,50.0
1904,10,7,5e-06,30,50.0
1905,25,7,5e-06,31,50.0
1906,6,7,5e-06,32,50.0
1907,13,7,5e-06,33,50.0
1908,1,7,5e-06,34,50.0
1909,0,7,5e-06,0,100.0
1910,4,7,5e-06,1,100.0
1911,9,7,5e-06,2,100.0
1912,3,7,5e-06,3,100.0
1913,3,7,5e-06,4,100.0
1914,2,7,5e-06,5,100.0
1915,12,7,5e-06,6,100.0
1916,25,7,5e-06,7,100.0
1917,1,7,5e-06,8,100.0
1918,26,7,5e-06,9,100.0
1919,13,7,5e-06,10,100.0
1920,3,7,5e-06,11,100.0
1921,22,7,5e-06,12,100.0
1922,14,7,5e-06,13,100.0
1923,24,7,5e-06,14,100.0
1924,40,7,5e-06,15,100.0
1925,20,7,5e-06,16,100.0
1926,26,7,5e-06,17,100.0
1927,5,7,5e-06,18,100.0
1928,21,7,5e-06,19,100.0
1929,53,7,5e-06,20,100.0
1930,29,7,5e-06,21,100.0
1931,31,7,5e-06,22,100.0
1932,28,7,5e-06,23,100.0
1933,117,7,5e-06,24,100.0
1934,27,7,5e-06,25,100.0
1935,39,7,5e-06,26,100.0
1936,56,7,5e-06,27,100.0
1937,10,7,5e-06,28,100.0
1938,2,7,5e-06,29,100.0
1939,96,7,5e-06,30,100.0
1940,29,7,5e-06,31,100.0
1941,147,7,5e-06,32,100.0
1942,11,7,5e-06,33,100.0
1943,323,7,5e-06,34,100.0
1944,97,7,5e-06,35,100.0
1945,30,7,5e-06,36,100.0
1946,8,7,5e-06,37,100.0
1947,65,7,5e-06,38,100.0
1948,64,7,5e-06,39,100.0
1949,232,7,5e-06,40,100.0
1950,69,7,5e-06,41,100.0
1951,288,7,5e-06,42,100.0
1952,25,7,5e-06,43,100.0
1953,44,7,5e-06,44,100.0
1954,15,7,5e-06,45,100.0
1955,195,7,5e-06,46,100.0
1956,94,7,5e-06,47,100.0
1957,159,7,5e-06,48,100.0
1958,36,7,5e-06,49,100.0
1959,82,7,5e-06,50,100.0
1960,135,7,5e-06,51,100.0
1961,69,7,5e-06,52,100.0
1962,12,7,5e-06,53,100.0
1963,21,7,5e-06,54,100.0
1964,197,7,5e-06,55,100.0
1965,201,7,5e-06,56,100.0
1966,65,7,5e-06,57,100.0
1967,69,7,5e-06,58,100.0
1968,59,7,5e-06,59,100.0
1969,0,7,1e-05,0,0.0
1970,1,7,1e-05,1,0.0
1971,1,7,1e-05,2,0.0
1972,1,7,1e-05,3,0.0
1973,1,7,1e-05,4,0.0
1974,5,7,1e-05,5,0.0
1975,23,7,1e-05,6,0.0
1976,2,7,1e-05,7,0.0
1977,2,7,1e-05,8,0.0
1978,1,7,1e-05,9,0.0
1979,10,7,1e-05,10,0.0
1980,6,7,1e-05,11,0.0
1981,2,7,1e-05,12,0.0
1982,3,7,1e-05,13,0.0
1983,12,7,1e-05,14,0.0
1984,1,7,1e-05,15,0.0
1985,13,7,1e-05,16,0.0
1986,6,7,1e-05,17,0.0
1987,3,7,1e-05,18,0.0
1988,1,7,1e-05,19,0.0
1989,26,7,1e-05,20,0.0
1990,15,7,1e-05,21,0.0
1991,14,7,1e-05,22,0.0
1992,2,7,1e-05,23,0.0
1993,1,7,1e-05,24,0.0
1994,57,7,1e-05,25,0.0
1995,43,7,1e-05,26,0.0
1996,13,7,1e-05,27,0.0
1997,17,7,1e-05,28,0.0
1998,21,7,1e-05,29,0.0
1999,35,7,1e-05,30,0.0
2000,29,7,1e-05,31,0.0
2001,9,7,1e-05,32,0.0
2002,1,7,1e-05,33,0.0
2003,16,7,1e-05,34,0.0
2004,3,7,1e-05,35,0.0
2005,16,7,1e-05,36,0.0
2006,63,7,1e-05,37,0.0
2007,2,7,1e-05,38,0.0
2008,22,7,1e-05,39,0.0
2009,0,7,1e-05,0,50.0
2010,1,7,1e-05,1,50.0
2011,9,7,1e-05,2,50.0
2012,5,7,1e-05,3,50.0
2013,14,7,1e-05,4,50.0
2014,4,7,1e-05,5,50.0
2015,6,7,1e-05,6,50.0
2016,1,7,1e-05,7,50.0
2017,2,7,1e-05,8,50.0
2018,3,7,1e-05,9,50.0
2019,2,7,1e-05,10,50.0
2020,2,7,1e-05,11,50.0
2021,6,7,1e-05,12,50.0
2022,17,7,1e-05,13,50.0
2023,10,7,1e-05,14,50.0
2024,4,7,1e-05,15,50.0
2025,3,7,1e-05,16,50.0
2026,12,7,1e-05,17,50.0
2027,4,7,1e-05,18,50.0
2028,1,7,1e-05,19,50.0
2029,1,7,1e-05,20,50.0
2030,6,7,1e-05,21,50.0
2031,4,7,1e-05,22,50.0
2032,10,7,1e-05,23,50.0
2033,10,7,1e-05,24,50.0
2034,2,7,1e-05,25,50.0
2035,1,7,1e-05,26,50.0
2036,52,7,1e-05,27,50.0
2037,5,7,1e-05,28,50.0
2038,27,7,1e-05,29,50.0
2039,4,7,1e-05,30,50.0
2040,43,7,1e-05,31,50.0
2041,2,7,1e-05,32,50.0
2042,2,7,1e-05,33,50.0
2043,19,7,1e-05,34,50.0
2044,18,7,1e-05,35,50.0
2045,7,7,1e-05,36,50.0
2046,15,7,1e-05,37,50.0
2047,5,7,1e-05,38,50.0
2048,3,7,1e-05,39,50.0
2049,30,7,1e-05,40,50.0
2050,3,7,1e-05,41,50.0
2051,3,7,1e-05,42,50.0
2052,2,7,1e-05,43,50.0
2053,1,7,1e-05,44,50.0
2054,0,7,1e-05,0,100.0
2055,4,7,1e-05,1,100.0
2056,9,7,1e-05,2,100.0
2057,3,7,1e-05,3,100.0
2058,9,7,1e-05,4,100.0
2059,3,7,1e-05,5,100.0
2060,2,7,1e-05,6,100.0
2061,12,7,1e-05,7,100.0
2062,9,7,1e-05,8,100.0
2063,12,7,1e-05,9,100.0
2064,25,7,1e-05,10,100.0
2065,1,7,1e-05,11,100.0
2066,26,7,1e-05,12,100.0
2067,13,7,1e-05,13,100.0
2068,3,7,1e-05,14,100.0
2069,41,7,1e-05,15,100.0
2070,15,7,1e-05,16,100.0
2071,22,7,1e-05,17,100.0
2072,14,7,1e-05,18,100.0
2073,24,7,1e-05,19,100.0
2074,70,7,1e-05,20,100.0
2075,40,7,1e-05,21,100.0
2076,20,7,1e-05,22,100.0
2077,105,7,1e-05,23,100.0
2078,26,7,1e-05,24,100.0
2079,56,7,1e-05,25,100.0
2080,5,7,1e-05,26,100.0
2081,65,7,1e-05,27,100.0
2082,21,7,1e-05,28,100.0
2083,53,7,1e-05,29,100.0
2084,29,7,1e-05,30,100.0
2085,10,7,1e-05,31,100.0
2086,31,7,1e-05,32,100.0
2087,28,7,1e-05,33,100.0
2088,117,7,1e-05,34,100.0
2089,22,7,1e-05,35,100.0
2090,30,7,1e-05,36,100.0
2091,27,7,1e-05,37,100.0
2092,39,7,1e-05,38,100.0
2093,56,7,1e-05,39,100.0
2094,10,7,1e-05,40,100.0
2095,24,7,1e-05,41,100.0
2096,2,7,1e-05,42,100.0
2097,96,7,1e-05,43,100.0
2098,69,7,1e-05,44,100.0
2099,29,7,1e-05,45,100.0
2100,147,7,1e-05,46,100.0
2101,11,7,1e-05,47,100.0
2102,323,7,1e-05,48,100.0
2103,97,7,1e-05,49,100.0
